,x
24623,4.93E-07
24624,4.37E-07
24625,4.71E-07
24626,4.57E-07
24627,4.77E-07
24628,4.39E-07
24629,4.42E-07
24630,4.80E-07
24631,4.42E-07
24632,4.45E-07
24633,4.72E-07
24634,4.36E-07
24635,4.88E-07
24636,4.67E-07
24637,4.72E-07
24638,4.67E-07
24639,4.84E-07
24640,4.96E-07
24641,4.73E-07
24642,4.61E-07
24643,4.44E-07
24644,4.55E-07
24645,4.85E-07
24646,5.25E-07
24647,4.70E-07
24648,4.60E-07
24649,4.68E-07
24650,4.51E-07
24651,5.01E-07
24652,4.83E-07
24653,5.01E-07
24654,4.48E-07
24655,5.08E-07
24656,4.06E-07
24657,4.48E-07
24658,4.63E-07
24659,4.56E-07
24660,4.35E-07
24661,4.82E-07
24662,4.76E-07
24663,4.07E-07
24664,4.87E-07
24665,4.42E-07
24666,4.85E-07
24667,4.68E-07
24668,4.25E-07
24669,4.55E-07
24670,4.91E-07
24671,4.68E-07
24672,4.75E-07
24673,4.08E-07
24674,4.16E-07
24675,4.74E-07
24676,4.60E-07
24677,4.27E-07
24678,4.40E-07
24679,4.48E-07
24680,4.44E-07
24681,4.23E-07
24682,4.52E-07
24683,4.91E-07
24684,4.67E-07
24685,4.97E-07
24686,4.86E-07
24687,4.44E-07
24688,4.60E-07
24689,4.69E-07
24690,4.31E-07
24691,4.89E-07
24692,4.50E-07
24693,4.89E-07
24694,4.66E-07
24695,4.56E-07
24696,4.56E-07
24697,4.61E-07
24698,4.59E-07
24699,4.65E-07
24700,5.01E-07
24701,4.71E-07
24702,4.25E-07
24703,4.46E-07
24704,4.73E-07
24705,4.64E-07
24706,4.71E-07
24707,4.54E-07
24708,4.73E-07
24709,4.35E-07
24710,4.84E-07
24711,4.87E-07
24712,4.54E-07
24713,4.62E-07
24714,5.02E-07
24715,4.71E-07
24716,4.91E-07
24717,5.03E-07
24718,4.71E-07
24719,5.04E-07
24720,4.60E-07
24721,4.62E-07
24722,4.77E-07
24723,4.62E-07
24724,4.71E-07
24725,4.52E-07
24726,4.59E-07
24727,4.55E-07
24728,5.05E-07
24729,4.65E-07
24730,4.54E-07
24731,4.66E-07
24732,4.63E-07
24733,4.75E-07
24734,4.68E-07
24735,4.58E-07
24736,4.59E-07
24737,4.45E-07
24738,4.77E-07
24739,4.81E-07
24740,4.83E-07
24741,4.82E-07
24742,4.84E-07
24743,4.97E-07
24744,4.24E-07
24745,4.46E-07
24746,4.59E-07
24747,4.83E-07
24748,5.15E-07
24749,4.66E-07
24750,4.81E-07
24751,4.47E-07
24752,4.40E-07
24753,4.68E-07
24754,4.12E-07
24755,4.40E-07
24756,4.70E-07
24757,4.73E-07
24758,4.70E-07
24759,4.33E-07
24760,5.00E-07
24761,4.43E-07
24762,4.58E-07
24763,4.86E-07
24764,4.78E-07
24765,4.55E-07
24766,4.76E-07
24767,4.62E-07
24768,4.87E-07
24769,4.92E-07
24770,4.64E-07
24771,4.91E-07
24772,3.99E-07
24773,4.07E-07
24774,4.61E-07
24775,4.38E-07
24776,4.78E-07
24777,4.75E-07
24778,4.28E-07
24779,4.59E-07
24780,4.47E-07
24781,4.72E-07
24782,4.29E-07
24783,4.51E-07
24784,4.54E-07
24785,4.54E-07
24786,4.37E-07
24787,4.65E-07
24788,4.71E-07
24789,4.86E-07
24790,4.62E-07
24791,4.65E-07
24792,5.05E-07
24793,4.56E-07
24794,4.89E-07
24795,4.74E-07
24796,4.52E-07
24797,4.76E-07
24798,4.80E-07
24799,4.58E-07
24800,4.48E-07
24801,4.38E-07
24802,4.92E-07
24803,4.20E-07
24804,4.29E-07
24805,4.60E-07
24806,4.78E-07
24807,5.05E-07
24808,4.51E-07
24809,4.43E-07
24810,4.35E-07
24811,4.76E-07
24812,4.69E-07
24813,4.67E-07
24814,4.70E-07
24815,4.60E-07
24816,4.72E-07
24817,4.63E-07
24818,4.38E-07
24819,4.51E-07
24820,4.94E-07
24821,4.29E-07
24822,4.70E-07
24823,4.26E-07
24824,4.86E-07
24825,4.28E-07
24826,4.74E-07
24827,4.42E-07
24828,4.55E-07
24829,4.41E-07
24830,4.20E-07
24831,5.18E-07
24832,4.20E-07
24833,4.65E-07
24834,5.08E-07
24835,4.63E-07
24836,4.78E-07
24837,4.33E-07
24838,4.82E-07
24839,5.01E-07
24840,5.06E-07
24841,4.41E-07
24842,4.25E-07
24843,4.84E-07
24844,4.74E-07
24845,4.66E-07
24846,4.80E-07
24847,4.39E-07
24848,4.92E-07
24849,4.28E-07
24850,4.62E-07
24851,5.10E-07
24852,4.33E-07
24853,4.99E-07
24854,4.09E-07
24855,5.06E-07
24856,4.19E-07
24857,4.57E-07
24858,4.86E-07
24859,4.43E-07
24860,5.03E-07
24861,5.21E-07
24862,4.82E-07
24863,4.83E-07
24864,4.58E-07
24865,5.10E-07
24866,4.42E-07
24867,4.40E-07
24868,4.46E-07
24869,4.64E-07
24870,4.88E-07
24871,4.90E-07
24872,4.59E-07
24873,4.29E-07
24874,4.31E-07
24875,4.73E-07
24876,4.73E-07
24877,4.33E-07
24878,4.46E-07
24879,4.15E-07
24880,4.62E-07
24881,4.60E-07
24882,4.54E-07
24883,4.69E-07
24884,4.46E-07
24885,4.65E-07
24886,4.92E-07
24887,4.76E-07
24888,4.72E-07
24889,4.52E-07
24890,4.62E-07
24891,4.95E-07
24892,4.63E-07
24893,4.76E-07
24894,4.88E-07
24895,4.64E-07
24896,4.47E-07
24897,4.33E-07
24898,4.74E-07
24899,4.35E-07
24900,4.31E-07
24901,4.60E-07
24902,4.97E-07
24903,4.73E-07
24904,4.50E-07
24905,4.81E-07
24906,4.56E-07
24907,4.49E-07
24908,4.57E-07
24909,4.39E-07
24910,4.80E-07
24911,4.69E-07
24912,5.21E-07
24913,4.56E-07
24914,4.97E-07
24915,4.70E-07
24916,4.46E-07
24917,4.64E-07
24918,5.13E-07
24919,4.29E-07
24920,4.18E-07
24921,4.58E-07
24922,4.49E-07
24923,4.55E-07
24924,4.87E-07
24925,4.53E-07
24926,4.50E-07
24927,4.60E-07
24928,4.44E-07
24929,4.24E-07
24930,4.70E-07
24931,4.49E-07
24932,4.35E-07
24933,4.68E-07
24934,5.02E-07
24935,4.44E-07
24936,4.73E-07
24937,4.47E-07
24938,4.38E-07
24939,4.41E-07
24940,4.86E-07
24941,4.71E-07
24942,4.76E-07
24943,4.65E-07
24944,4.65E-07
24945,4.67E-07
24946,4.66E-07
24947,4.41E-07
24948,5.01E-07
24949,4.40E-07
24950,4.64E-07
24951,4.62E-07
24952,4.44E-07
24953,4.59E-07
24954,4.79E-07
24955,4.49E-07
24956,4.03E-07
24957,4.80E-07
24958,5.07E-07
24959,4.66E-07
24960,4.41E-07
24961,4.61E-07
24962,4.92E-07
24963,4.80E-07
24964,4.54E-07
24965,4.21E-07
24966,4.91E-07
24967,4.57E-07
24968,4.68E-07
24969,5.14E-07
24970,5.12E-07
24971,5.25E-07
24972,4.99E-07
24973,4.45E-07
24974,4.76E-07
24975,4.50E-07
24976,4.70E-07
24977,4.61E-07
24978,4.66E-07
24979,5.02E-07
24980,4.75E-07
24981,4.62E-07
24982,4.71E-07
24983,4.23E-07
24984,4.53E-07
24985,4.69E-07
24986,4.47E-07
24987,4.47E-07
24988,4.51E-07
24989,5.17E-07
24990,4.39E-07
24991,4.90E-07
24992,4.89E-07
24993,5.12E-07
24994,4.60E-07
24995,4.79E-07
24996,4.75E-07
24997,4.88E-07
24998,4.71E-07
24999,4.63E-07
25000,5.01E-07
25001,4.95E-07
25002,4.46E-07
25003,5.04E-07
25004,4.63E-07
25005,4.72E-07
25006,4.30E-07
25007,4.67E-07
25008,4.45E-07
25009,4.60E-07
25010,4.44E-07
25011,4.41E-07
25012,4.57E-07
25013,4.74E-07
25014,4.67E-07
25015,4.98E-07
25016,4.67E-07
25017,4.56E-07
25018,5.00E-07
25019,4.38E-07
25020,4.66E-07
25021,4.46E-07
25022,4.87E-07
25023,4.79E-07
25024,4.55E-07
25025,5.19E-07
25026,4.87E-07
25027,4.99E-07
25028,4.55E-07
25029,4.99E-07
25030,5.29E-07
25031,4.42E-07
25032,4.80E-07
25033,4.68E-07
25034,4.76E-07
25035,4.19E-07
25036,4.74E-07
25037,4.88E-07
25038,4.45E-07
25039,4.80E-07
25040,4.77E-07
25041,4.41E-07
25042,4.58E-07
25043,4.60E-07
25044,4.86E-07
25045,4.26E-07
25046,4.62E-07
25047,4.55E-07
25048,4.22E-07
25049,4.88E-07
25050,4.42E-07
25051,4.72E-07
25052,4.65E-07
25053,4.60E-07
25054,4.66E-07
25055,4.85E-07
25056,4.60E-07
25057,4.67E-07
25058,4.90E-07
25059,4.87E-07
25060,4.61E-07
25061,4.66E-07
25062,4.38E-07
25063,4.14E-07
25064,4.26E-07
25065,4.82E-07
25066,5.01E-07
25067,4.48E-07
25068,4.46E-07
25069,4.60E-07
25070,4.67E-07
25071,4.77E-07
25072,4.50E-07
25073,4.63E-07
25074,4.84E-07
25075,4.69E-07
25076,4.70E-07
25077,4.41E-07
25078,4.50E-07
25079,4.92E-07
25080,4.93E-07
25081,4.60E-07
25082,4.63E-07
25083,4.46E-07
25084,4.76E-07
25085,4.83E-07
25086,4.68E-07
25087,4.22E-07
25088,4.70E-07
25089,4.51E-07
25090,4.97E-07
25091,4.73E-07
25092,4.43E-07
25093,4.56E-07
25094,4.63E-07
25095,4.37E-07
25096,4.89E-07
25097,4.89E-07
25098,4.49E-07
25099,4.57E-07
25100,4.55E-07
25101,4.21E-07
25102,4.51E-07
25103,4.29E-07
25104,4.51E-07
25105,4.76E-07
25106,4.66E-07
25107,4.65E-07
25108,4.47E-07
25109,4.62E-07
25110,4.52E-07
25111,4.57E-07
25112,4.61E-07
25113,4.91E-07
25114,4.54E-07
25115,4.54E-07
25116,4.61E-07
25117,4.74E-07
25118,4.84E-07
25119,4.93E-07
25120,4.77E-07
25121,4.66E-07
25122,4.71E-07
25123,4.65E-07
25124,4.47E-07
25125,4.88E-07
25126,4.78E-07
25127,4.50E-07
25128,4.77E-07
25129,4.79E-07
25130,4.63E-07
25131,4.50E-07
25132,4.76E-07
25133,4.84E-07
25134,4.40E-07
25135,4.54E-07
25136,4.60E-07
25137,4.64E-07
25138,4.04E-07
25139,4.28E-07
25140,4.81E-07
25141,5.07E-07
25142,4.57E-07
25143,4.84E-07
25144,4.39E-07
25145,4.52E-07
25146,4.62E-07
25147,4.67E-07
25148,4.51E-07
25149,4.26E-07
25150,4.64E-07
25151,4.61E-07
25152,4.88E-07
25153,4.50E-07
25154,4.74E-07
25155,4.75E-07
25156,4.54E-07
25157,4.90E-07
25158,4.34E-07
25159,4.18E-07
25160,4.63E-07
25161,4.61E-07
25162,4.56E-07
25163,4.11E-07
25164,5.04E-07
25165,4.78E-07
25166,3.97E-07
25167,5.03E-07
25168,4.61E-07
25169,4.77E-07
25170,4.39E-07
25171,4.71E-07
25172,4.17E-07
25173,4.77E-07
25174,5.21E-07
25175,4.29E-07
25176,4.79E-07
25177,4.99E-07
25178,5.03E-07
25179,4.66E-07
25180,4.79E-07
25181,4.61E-07
25182,4.88E-07
25183,4.31E-07
25184,4.54E-07
25185,4.76E-07
25186,4.28E-07
25187,4.41E-07
25188,4.63E-07
25189,4.72E-07
25190,4.38E-07
25191,4.72E-07
25192,4.66E-07
25193,4.85E-07
25194,4.52E-07
25195,4.60E-07
25196,4.58E-07
25197,4.42E-07
25198,4.72E-07
25199,4.50E-07
25200,4.90E-07
25201,4.82E-07
25202,5.12E-07
25203,4.82E-07
25204,4.81E-07
25205,4.66E-07
25206,4.70E-07
25207,4.83E-07
25208,4.52E-07
25209,4.41E-07
25210,4.49E-07
25211,4.74E-07
25212,4.30E-07
25213,4.91E-07
25214,4.60E-07
25215,4.71E-07
25216,4.62E-07
25217,4.73E-07
25218,4.51E-07
25219,4.67E-07
25220,4.31E-07
25221,4.24E-07
25222,4.97E-07
25223,4.64E-07
25224,4.91E-07
25225,4.77E-07
25226,4.72E-07
25227,4.66E-07
25228,4.33E-07
25229,4.96E-07
25230,4.26E-07
25231,4.69E-07
25232,4.76E-07
25233,4.61E-07
25234,4.49E-07
25235,4.52E-07
25236,4.67E-07
25237,4.49E-07
25238,4.43E-07
25239,4.97E-07
25240,4.68E-07
25241,4.86E-07
25242,5.65E-07
25243,4.86E-07
25244,4.57E-07
25245,4.40E-07
25246,4.82E-07
25247,4.47E-07
25248,5.27E-07
25249,4.91E-07
25250,4.51E-07
25251,4.29E-07
25252,4.30E-07
25253,4.42E-07
25254,4.66E-07
25255,4.43E-07
25256,4.44E-07
25257,4.74E-07
25258,4.90E-07
25259,4.85E-07
25260,4.67E-07
25261,4.69E-07
25262,4.37E-07
25263,4.53E-07
25264,4.70E-07
25265,4.96E-07
25266,4.82E-07
25267,5.16E-07
25268,4.35E-07
25269,4.53E-07
25270,4.54E-07
25271,4.72E-07
25272,4.65E-07
25273,4.72E-07
25274,4.36E-07
25275,4.46E-07
25276,4.69E-07
25277,4.28E-07
25278,4.66E-07
25279,4.98E-07
25280,4.64E-07
25281,4.80E-07
25282,4.86E-07
25283,4.79E-07
25284,4.54E-07
25285,4.93E-07
25286,4.48E-07
25287,4.32E-07
25288,4.53E-07
25289,4.44E-07
25290,4.42E-07
25291,4.50E-07
25292,4.63E-07
25293,4.70E-07
25294,4.92E-07
25295,4.67E-07
25296,4.88E-07
25297,4.66E-07
25298,4.54E-07
25299,4.74E-07
25300,4.92E-07
25301,4.66E-07
25302,4.54E-07
25303,4.70E-07
25304,4.46E-07
25305,4.51E-07
25306,4.59E-07
25307,4.63E-07
25308,4.26E-07
25309,4.53E-07
25310,4.68E-07
25311,4.52E-07
25312,4.40E-07
25313,4.85E-07
25314,4.51E-07
25315,4.67E-07
25316,4.58E-07
25317,4.79E-07
25318,4.70E-07
25319,4.98E-07
25320,4.80E-07
25321,4.65E-07
25322,5.15E-07
25323,4.93E-07
25324,4.56E-07
25325,4.65E-07
25326,4.52E-07
25327,4.89E-07
25328,4.63E-07
25329,4.49E-07
25330,4.99E-07
25331,5.10E-07
25332,4.66E-07
25333,4.36E-07
25334,4.49E-07
25335,4.87E-07
25336,4.49E-07
25337,4.66E-07
25338,4.83E-07
25339,5.04E-07
25340,4.61E-07
25341,4.60E-07
25342,4.32E-07
25343,4.61E-07
25344,4.49E-07
25345,4.69E-07
25346,4.69E-07
25347,4.52E-07
25348,4.45E-07
25349,4.54E-07
25350,4.70E-07
25351,4.32E-07
25352,4.42E-07
25353,4.54E-07
25354,4.54E-07
25355,4.60E-07
25356,4.84E-07
25357,4.92E-07
25358,4.73E-07
25359,4.43E-07
25360,4.73E-07
25361,4.70E-07
25362,4.43E-07
25363,4.75E-07
25364,4.78E-07
25365,4.43E-07
25366,4.95E-07
25367,4.54E-07
25368,4.44E-07
25369,4.54E-07
25370,4.58E-07
25371,4.70E-07
25372,4.94E-07
25373,4.81E-07
25374,4.87E-07
25375,5.03E-07
25376,4.39E-07
25377,4.97E-07
25378,4.69E-07
25379,4.21E-07
25380,4.43E-07
25381,4.85E-07
25382,4.81E-07
25383,4.49E-07
25384,4.83E-07
25385,4.60E-07
25386,4.66E-07
25387,4.60E-07
25388,5.06E-07
25389,4.81E-07
25390,4.24E-07
25391,4.44E-07
25392,4.59E-07
25393,4.50E-07
25394,4.73E-07
25395,4.78E-07
25396,4.71E-07
25397,5.03E-07
25398,4.80E-07
25399,4.24E-07
25400,4.95E-07
25401,4.77E-07
25402,4.42E-07
25403,4.56E-07
25404,4.85E-07
25405,4.43E-07
25406,4.52E-07
25407,4.89E-07
25408,4.70E-07
25409,4.68E-07
25410,4.50E-07
25411,4.65E-07
25412,4.76E-07
25413,4.62E-07
25414,4.38E-07
25415,4.31E-07
25416,4.51E-07
25417,4.45E-07
25418,4.64E-07
25419,5.05E-07
25420,4.41E-07
25421,4.81E-07
25422,4.57E-07
25423,5.10E-07
25424,4.88E-07
25425,4.89E-07
25426,4.49E-07
25427,4.18E-07
25428,5.04E-07
25429,4.18E-07
25430,5.12E-07
25431,4.66E-07
25432,4.72E-07
25433,5.10E-07
25434,4.50E-07
25435,4.76E-07
25436,4.71E-07
25437,4.75E-07
25438,4.81E-07
25439,4.52E-07
25440,4.54E-07
25441,4.75E-07
25442,4.58E-07
25443,4.65E-07
25444,4.41E-07
25445,4.75E-07
25446,4.78E-07
25447,4.99E-07
25448,4.41E-07
25449,5.02E-07
25450,4.80E-07
25451,4.52E-07
25452,4.68E-07
25453,4.78E-07
25454,4.69E-07
25455,4.65E-07
25456,4.43E-07
25457,4.59E-07
25458,4.82E-07
25459,4.54E-07
25460,4.88E-07
25461,5.10E-07
25462,4.43E-07
25463,5.07E-07
25464,4.25E-07
25465,4.54E-07
25466,5.14E-07
25467,4.59E-07
25468,4.33E-07
25469,4.70E-07
25470,4.90E-07
25471,4.91E-07
25472,4.47E-07
25473,4.41E-07
25474,4.47E-07
25475,4.93E-07
25476,4.34E-07
25477,4.58E-07
25478,5.02E-07
25479,4.38E-07
25480,4.53E-07
25481,4.70E-07
25482,4.62E-07
25483,4.70E-07
25484,5.05E-07
25485,5.04E-07
25486,4.70E-07
25487,4.38E-07
25488,4.52E-07
25489,4.94E-07
25490,4.39E-07
25491,4.46E-07
25492,4.90E-07
25493,4.85E-07
25494,4.46E-07
25495,4.79E-07
25496,5.00E-07
25497,5.01E-07
25498,4.57E-07
25499,4.50E-07
25500,4.61E-07
25501,4.48E-07
25502,4.49E-07
25503,4.42E-07
25504,4.69E-07
25505,4.84E-07
25506,4.60E-07
25507,4.92E-07
25508,4.74E-07
25509,4.51E-07
25510,4.46E-07
25511,4.77E-07
25512,4.72E-07
25513,4.78E-07
25514,4.37E-07
25515,4.61E-07
25516,4.84E-07
25517,4.35E-07
25518,4.89E-07
25519,4.70E-07
25520,4.70E-07
25521,4.87E-07
25522,4.70E-07
25523,4.36E-07
25524,4.50E-07
25525,4.45E-07
25526,4.82E-07
25527,4.43E-07
25528,4.70E-07
25529,4.54E-07
25530,4.67E-07
25531,4.78E-07
25532,4.35E-07
25533,5.09E-07
25534,4.07E-07
25535,4.53E-07
25536,4.38E-07
25537,5.04E-07
25538,4.22E-07
25539,4.29E-07
25540,4.91E-07
25541,4.48E-07
25542,4.70E-07
25543,4.61E-07
25544,4.57E-07
25545,4.64E-07
25546,4.40E-07
25547,4.43E-07
25548,4.49E-07
25549,4.60E-07
25550,4.50E-07
25551,4.51E-07
25552,5.07E-07
25553,4.63E-07
25554,5.06E-07
25555,4.63E-07
25556,4.43E-07
25557,4.16E-07
25558,4.48E-07
25559,5.10E-07
25560,4.52E-07
25561,4.48E-07
25562,4.56E-07
25563,4.61E-07
25564,4.71E-07
25565,4.53E-07
25566,4.88E-07
25567,4.42E-07
25568,4.46E-07
25569,4.87E-07
25570,4.77E-07
25571,4.59E-07
25572,4.60E-07
25573,4.58E-07
25574,4.59E-07
25575,4.51E-07
25576,4.49E-07
25577,4.24E-07
25578,4.70E-07
25579,4.74E-07
25580,4.64E-07
25581,4.50E-07
25582,4.73E-07
25583,4.49E-07
25584,5.06E-07
25585,4.77E-07
25586,4.76E-07
25587,4.56E-07
25588,5.13E-07
25589,4.29E-07
25590,4.43E-07
25591,4.31E-07
25592,4.32E-07
25593,4.63E-07
25594,5.00E-07
25595,4.51E-07
25596,4.89E-07
25597,4.76E-07
25598,4.38E-07
25599,4.69E-07
25600,4.31E-07
25601,4.49E-07
25602,4.68E-07
25603,4.77E-07
25604,4.48E-07
25605,4.93E-07
25606,4.75E-07
25607,4.71E-07
25608,4.72E-07
25609,5.01E-07
25610,4.50E-07
25611,4.52E-07
25612,4.72E-07
25613,4.81E-07
25614,4.74E-07
25615,4.52E-07
25616,4.35E-07
25617,5.02E-07
25618,4.85E-07
25619,4.37E-07
25620,4.66E-07
25621,4.53E-07
25622,4.47E-07
25623,4.69E-07
25624,4.87E-07
25625,4.46E-07
25626,4.73E-07
25627,4.61E-07
25628,5.26E-07
25629,4.46E-07
25630,4.46E-07
25631,4.44E-07
25632,4.53E-07
25633,4.62E-07
25634,4.80E-07
25635,4.35E-07
25636,4.18E-07
25637,4.22E-07
25638,4.66E-07
25639,4.46E-07
25640,4.78E-07
25641,4.78E-07
25642,4.92E-07
25643,4.74E-07
25644,4.59E-07
25645,4.68E-07
25646,4.72E-07
25647,4.62E-07
25648,4.48E-07
25649,4.60E-07
25650,4.45E-07
25651,4.71E-07
25652,4.83E-07
25653,5.01E-07
25654,4.38E-07
25655,4.76E-07
25656,4.82E-07
25657,4.09E-07
25658,4.77E-07
25659,4.58E-07
25660,4.34E-07
25661,5.14E-07
25662,4.29E-07
25663,4.70E-07
25664,4.68E-07
25665,4.52E-07
25666,4.81E-07
25667,4.64E-07
25668,4.36E-07
25669,4.48E-07
25670,4.52E-07
25671,4.61E-07
25672,4.67E-07
25673,4.43E-07
25674,4.52E-07
25675,4.44E-07
25676,4.54E-07
25677,4.75E-07
25678,4.62E-07
25679,4.18E-07
25680,4.80E-07
25681,4.99E-07
25682,4.64E-07
25683,4.77E-07
25684,4.74E-07
25685,4.57E-07
25686,4.90E-07
25687,4.48E-07
25688,4.68E-07
25689,4.80E-07
25690,4.47E-07
25691,4.60E-07
25692,4.55E-07
25693,4.78E-07
25694,5.11E-07
25695,4.64E-07
25696,4.71E-07
25697,4.63E-07
25698,4.95E-07
25699,4.65E-07
25700,4.86E-07
25701,4.52E-07
25702,4.86E-07
25703,4.70E-07
25704,5.13E-07
25705,4.49E-07
25706,4.76E-07
25707,4.64E-07
25708,4.27E-07
25709,4.40E-07
25710,4.69E-07
25711,4.74E-07
25712,4.85E-07
25713,4.75E-07
25714,4.43E-07
25715,4.75E-07
25716,4.85E-07
25717,4.49E-07
25718,4.70E-07
25719,4.63E-07
25720,4.64E-07
25721,4.76E-07
25722,4.91E-07
25723,4.25E-07
25724,4.58E-07
25725,4.81E-07
25726,4.85E-07
25727,4.64E-07
25728,4.39E-07
25729,4.42E-07
25730,4.34E-07
25731,4.61E-07
25732,4.70E-07
25733,4.68E-07
25734,4.84E-07
25735,4.90E-07
25736,4.39E-07
25737,4.75E-07
25738,4.44E-07
25739,4.66E-07
25740,4.53E-07
25741,4.38E-07
25742,4.56E-07
25743,4.72E-07
25744,4.48E-07
25745,4.46E-07
25746,4.66E-07
25747,4.67E-07
25748,4.66E-07
25749,5.06E-07
25750,4.50E-07
25751,4.68E-07
25752,4.69E-07
25753,4.56E-07
25754,4.71E-07
25755,5.41E-07
25756,4.54E-07
25757,4.62E-07
25758,4.80E-07
25759,4.71E-07
25760,4.43E-07
25761,4.81E-07
25762,4.98E-07
25763,4.82E-07
25764,4.11E-07
25765,4.89E-07
25766,4.75E-07
25767,4.46E-07
25768,4.63E-07
25769,4.54E-07
25770,4.50E-07
25771,4.66E-07
25772,4.68E-07
25773,4.23E-07
25774,4.44E-07
25775,5.13E-07
25776,4.83E-07
25777,4.52E-07
25778,4.66E-07
25779,4.48E-07
25780,4.40E-07
25781,4.66E-07
25782,4.66E-07
25783,4.38E-07
25784,4.78E-07
25785,4.49E-07
25786,4.44E-07
25787,4.29E-07
25788,4.42E-07
25789,4.64E-07
25790,4.58E-07
25791,4.83E-07
25792,4.73E-07
25793,4.75E-07
25794,4.59E-07
25795,4.54E-07
25796,4.40E-07
25797,4.64E-07
25798,4.55E-07
25799,4.91E-07
25800,4.83E-07
25801,5.34E-07
25802,4.93E-07
25803,4.10E-07
25804,5.02E-07
25805,4.51E-07
25806,5.02E-07
25807,5.02E-07
25808,4.67E-07
25809,4.42E-07
25810,4.84E-07
25811,4.83E-07
25812,4.51E-07
25813,4.54E-07
25814,4.40E-07
25815,4.57E-07
25816,4.74E-07
25817,4.63E-07
25818,4.79E-07
25819,4.42E-07
25820,4.42E-07
25821,4.57E-07
25822,4.48E-07
25823,4.93E-07
25824,4.54E-07
25825,4.69E-07
25826,4.43E-07
25827,4.66E-07
25828,4.96E-07
25829,4.85E-07
25830,4.58E-07
25831,4.59E-07
25832,4.52E-07
25833,4.38E-07
25834,4.55E-07
25835,4.72E-07
25836,4.59E-07
25837,4.29E-07
25838,4.73E-07
25839,4.39E-07
25840,4.52E-07
25841,4.72E-07
25842,4.44E-07
25843,4.45E-07
25844,4.89E-07
25845,4.66E-07
25846,4.52E-07
25847,4.45E-07
25848,4.10E-07
25849,5.01E-07
25850,4.71E-07
25851,4.39E-07
25852,4.63E-07
25853,4.52E-07
25854,4.54E-07
25855,4.63E-07
25856,4.28E-07
25857,4.26E-07
25858,4.65E-07
25859,4.67E-07
25860,4.39E-07
25861,4.50E-07
25862,4.82E-07
25863,4.78E-07
25864,4.75E-07
25865,4.66E-07
25866,4.81E-07
25867,4.70E-07
25868,4.65E-07
25869,4.81E-07
25870,4.35E-07
25871,4.91E-07
25872,4.70E-07
25873,4.52E-07
25874,4.32E-07
25875,4.98E-07
25876,4.78E-07
25877,4.72E-07
25878,4.31E-07
25879,4.61E-07
25880,4.40E-07
25881,4.43E-07
25882,4.69E-07
25883,4.73E-07
25884,4.63E-07
25885,4.41E-07
25886,4.59E-07
25887,4.86E-07
25888,4.50E-07
25889,4.56E-07
25890,4.39E-07
25891,4.72E-07
25892,4.86E-07
25893,4.75E-07
25894,4.51E-07
25895,4.89E-07
25896,4.48E-07
25897,4.76E-07
25898,4.62E-07
25899,4.44E-07
25900,4.60E-07
25901,4.83E-07
25902,4.36E-07
25903,4.66E-07
25904,4.50E-07
25905,4.56E-07
25906,4.48E-07
25907,4.82E-07
25908,4.28E-07
25909,4.41E-07
25910,4.54E-07
25911,4.64E-07
25912,4.58E-07
25913,4.56E-07
25914,4.87E-07
25915,4.66E-07
25916,4.52E-07
25917,4.99E-07
25918,4.65E-07
25919,4.69E-07
25920,5.03E-07
25921,4.77E-07
25922,4.39E-07
25923,4.86E-07
25924,4.05E-07
25925,4.54E-07
25926,4.89E-07
25927,4.30E-07
25928,4.59E-07
25929,4.88E-07
25930,4.51E-07
25931,4.87E-07
25932,4.80E-07
25933,4.89E-07
25934,4.73E-07
25935,4.83E-07
25936,4.65E-07
25937,4.93E-07
25938,5.05E-07
25939,4.82E-07
25940,4.54E-07
25941,4.69E-07
25942,4.48E-07
25943,4.55E-07
25944,4.58E-07
25945,4.35E-07
25946,4.53E-07
25947,3.98E-07
25948,4.37E-07
25949,4.59E-07
25950,4.69E-07
25951,4.43E-07
25952,4.77E-07
25953,4.53E-07
25954,4.77E-07
25955,4.50E-07
25956,4.61E-07
25957,4.81E-07
25958,4.94E-07
25959,4.52E-07
25960,4.45E-07
25961,4.71E-07
25962,4.78E-07
25963,4.39E-07
25964,4.57E-07
25965,4.43E-07
25966,4.59E-07
25967,4.81E-07
25968,4.63E-07
25969,4.54E-07
25970,4.57E-07
25971,4.32E-07
25972,4.41E-07
25973,4.53E-07
25974,4.48E-07
25975,4.55E-07
25976,4.60E-07
25977,4.86E-07
25978,5.27E-07
25979,4.48E-07
25980,4.99E-07
25981,4.44E-07
25982,4.60E-07
25983,4.50E-07
25984,4.50E-07
25985,4.48E-07
25986,4.16E-07
25987,4.38E-07
25988,4.77E-07
25989,4.45E-07
25990,4.62E-07
25991,4.97E-07
25992,4.54E-07
25993,4.59E-07
25994,4.80E-07
25995,4.53E-07
25996,4.60E-07
25997,4.29E-07
25998,4.52E-07
25999,4.71E-07
26000,4.40E-07
26001,4.49E-07
26002,4.87E-07
26003,4.42E-07
26004,4.99E-07
26005,4.46E-07
26006,4.17E-07
26007,4.42E-07
26008,4.46E-07
26009,4.79E-07
26010,4.39E-07
26011,4.55E-07
26012,4.76E-07
26013,5.10E-07
26014,4.38E-07
26015,4.41E-07
26016,4.57E-07
26017,4.65E-07
26018,4.72E-07
26019,4.38E-07
26020,4.45E-07
26021,4.71E-07
